Nome estacao,Nr Rack,Area Linha Separaçao,Linha,Coluna,Codigo Material,Conferencia Obrigatoria
RUA 2A,6,2,4,E,,0
RUA 2A,6,2,5,A,57077,0
RUA 2A,6,2,5,B,58231,0
RUA 2A,6,2,5,C,59824,0
RUA 2A,6,2,5,D,,0
RUA 2A,6,2,5,E,,0
RUA 2A,6,2,6,A,58601,0
RUA 2A,6,2,6,B,58229,0
RUA 2A,6,2,6,C,59829,0
RUA 2A,6,2,6,D,,0
RUA 2A,6,2,6,E,,0
RUA 2A,7,2,1,A,53951;56680;56583;56837;88467,0
RUA 2A,7,2,1,B,58204,0
RUA 2A,7,2,1,C,85955,0
RUA 2A,7,2,1,D,,0
RUA 2A,7,2,1,E,,0
RUA 2A,7,2,2,A,88335,0
RUA 2A,7,2,2,B,58206,0
RUA 2A,7,2,2,C,86974,0
RUA 2A,7,2,2,D,N,0
RUA 2A,7,2,2,E,,0
RUA 2A,7,2,3,A,58122,0
RUA 2A,7,2,3,B,58208,0
RUA 2A,7,2,3,C,86973,0
RUA 2A,7,2,3,D,,0
RUA 2A,7,2,3,E,,0
RUA 2A,7,2,4,A,58121,0
RUA 2A,7,2,4,B,58201,0
RUA 2A,7,2,4,C,58132,0
RUA 2A,7,2,4,D,,0
RUA 2A,7,2,4,E,,0
RUA 2A,7,2,5,A,58119,0
RUA 2A,7,2,5,B,55366,0
RUA 2A,7,2,5,C,87064,0
RUA 2A,7,2,5,D,,0
RUA 2A,7,2,5,E,,0
RUA 2A,7,2,6,A,58120,0
RUA 2A,7,2,6,B,85755,0
RUA 2A,7,2,6,C,87224,0
RUA 2A,7,2,6,D,59875,0
RUA 2A,7,2,6,E,,0
RUA 2A,8,2,1,A,53652,0
RUA 2A,8,2,1,B,53653,0
RUA 2A,8,2,1,C,59481,0
RUA 2A,8,2,1,D,,0
RUA 2A,8,2,1,E,,0
RUA 2A,8,2,2,A,90822,0
RUA 2A,8,2,2,B,90823,0
RUA 2A,8,2,2,C,94966,0
RUA 2A,8,2,2,D,,0
RUA 2A,8,2,2,E,,0
RUA 2A,8,2,3,A,87315,0
RUA 2A,8,2,3,B,59837,0
RUA 2A,8,2,3,C,90141,0
RUA 2A,8,2,3,D,,0
RUA 2A,8,2,3,E,,0
RUA 2A,8,2,4,A,88646,0
RUA 2A,8,2,4,B,,0
RUA 2A,8,2,4,C,59838,0
RUA 2A,8,2,4,D,,0
RUA 2A,8,2,4,E,,0
RUA 2A,8,2,5,A,88311,0
RUA 2A,8,2,5,B,84682,0
RUA 2A,8,2,5,C,86977,0
RUA 2A,8,2,5,D,87309,0
RUA 2A,8,2,5,E,,0
RUA 2A,8,2,6,A,88310,0
RUA 2A,8,2,6,B,59485,0
RUA 2A,8,2,6,C,86975,0
RUA 2A,8,2,6,D,,0
RUA 2A,8,2,6,E,,0
RUA 2A,9,2,1,A,85947,0
RUA 2A,9,2,1,B,96397,0
RUA 2A,9,2,1,C,57830,0
RUA 2A,9,2,1,D,,0
RUA 2A,9,2,1,E,,0
RUA 2A,9,2,2,A,86983,0
RUA 2A,9,2,2,B,89642,0
RUA 2A,9,2,2,C,57761,0
RUA 2A,9,2,2,D,,0
RUA 2A,9,2,2,E,,0
RUA 2A,9,2,3,A,85606,0
RUA 2A,9,2,3,B,86094,0
RUA 2A,9,2,3,C,57763,0
RUA 2A,9,2,3,D,,0
RUA 2A,9,2,3,E,,0
RUA 2A,9,2,4,A,84452,0
RUA 2A,9,2,4,B,56462,0
RUA 2A,9,2,4,C,57758,0
RUA 2A,9,2,4,D,,0
RUA 2A,9,2,4,E,,0
RUA 2A,9,2,5,A,87066,0
RUA 2A,9,2,5,B,56463,0
RUA 2A,9,2,5,C,57749,0
RUA 2A,9,2,5,D,,0
RUA 2A,9,2,5,E,,0
RUA 2A,9,2,6,A,87067,0
RUA 2A,9,2,6,B,87070,0
RUA 2A,9,2,6,C,57764,0
RUA 2A,9,2,6,D,,0
RUA 2A,9,2,6,E,,0
RUA 2A,10,2,1,A,87321,0
RUA 2A,10,2,1,B,49944,0
RUA 2A,10,2,1,C,89366,0
RUA 2A,10,2,1,D,,0
RUA 2A,10,2,1,E,,0
RUA 2A,10,2,2,A,56459,0
RUA 2A,10,2,2,B,87443,0
RUA 2A,10,2,2,C,91000,0
RUA 2A,10,2,2,D,,0
RUA 2A,10,2,2,E,,0
RUA 2A,10,2,3,A,50010,0
RUA 2A,10,2,3,B,85920,0
RUA 2A,10,2,3,C,85420,0
RUA 2A,10,2,3,D,,0
RUA 2A,10,2,3,E,,0
RUA 2A,10,2,4,A,56458,0
RUA 2A,10,2,4,B,94969,0
RUA 2A,10,2,4,C,55296,0
RUA 2A,10,2,4,D,,0
RUA 2A,10,2,4,E,,0
RUA 2A,10,2,5,A,50012,0
RUA 2A,10,2,5,B,87327,0
RUA 2A,10,2,5,C,55295,0
RUA 2A,10,2,5,D,,0
RUA 2A,10,2,5,E,,0
RUA 2A,10,2,6,A,88748,0
RUA 2A,10,2,6,B,50014,0
RUA 2A,10,2,6,C,85424,0
RUA 2A,10,2,6,D,84206,0
RUA 2A,10,2,6,E,,0
RUA 0,2,2,1,A,58061,0
RUA 0,2,2,1,B,86399,0
RUA 0,2,2,1,C,95012,0
RUA 0,2,2,1,D,,0
RUA 0,2,2,1,E,,0
RUA 0,2,2,2,A,87140,0
RUA 0,2,2,2,B,,0
RUA 0,2,2,2,C,,0
RUA 0,2,2,2,D,82961,0
RUA 0,2,2,2,E,,0
RUA 0,2,2,3,A,59438,0
RUA 0,2,2,3,B,86398,0
RUA 0,2,2,3,C,86329,0
RUA 0,2,2,3,D,,0
RUA 0,2,2,3,E,,0
RUA 0,2,2,4,A,,0
RUA 0,2,2,4,B,,0
RUA 0,2,2,4,C,,0
RUA 0,2,2,4,D,85481,0
RUA 0,2,2,4,E,,0
RUA 0,2,2,5,A,86260,0
RUA 0,2,2,5,B,,0
RUA 0,2,2,5,C,,0
RUA 0,2,2,5,D,,0
RUA 0,2,2,5,E,,0
RUA 0,2,2,6,A,59550,0
RUA 0,2,2,6,B,86330,0
RUA 0,2,2,6,C,56634,0
RUA 0,2,2,6,D,86144,0
RUA 0,2,2,6,E,,0
RUA 0,2,2,7,A,,0
RUA 0,2,2,7,B,86318,0
RUA 0,2,2,7,C,,0
RUA 0,2,2,7,D,,0
RUA 0,2,2,7,E,,0
RUA 0,2,2,8,A,55170,0
RUA 0,2,2,8,B,,0
RUA 0,2,2,8,C,56633,0
RUA 0,2,2,8,D,85056,0
RUA 0,2,2,8,E,,0
RUA 0,2,2,9,A,,0
RUA 0,2,2,9,B,58717,0
RUA 0,2,2,9,C,,0
RUA 0,2,2,9,D,,0
RUA 0,2,2,9,E,,0
RUA 0,2,2,10,A,,0
RUA 0,2,2,10,B,52014,0
RUA 0,2,2,10,C,,0
RUA 0,2,2,10,D,,0
RUA 0,2,2,10,E,,0
RUA 0,2,2,11,A,,0
RUA 0,2,2,11,B,,0
RUA 0,2,2,11,C,,0
RUA 0,2,2,11,D,82962,0
RUA 0,2,2,11,E,,0
RUA 0,2,2,12,A,,0
RUA 0,2,2,12,B,52006,0
RUA 0,2,2,12,C,,0
RUA 0,2,2,12,D,,0
RUA 0,2,2,12,E,,0
RUA 0,2,2,13,A,,0
RUA 0,2,2,13,B,,0
RUA 0,2,2,13,C,82964,0
RUA 0,2,2,13,D,79366,0
RUA 0,2,2,13,E,,0
RUA 0,2,2,14,A,,0
RUA 0,2,2,14,B,51788,0
RUA 0,2,2,14,C,,0
RUA 0,2,2,14,D,,0
RUA 0,2,2,14,E,,0
RUA 0,3,2,1,A,,0
RUA 0,3,2,1,B,96199,0
RUA 0,3,2,1,C,,0
RUA 0,3,2,1,D,,0
RUA 0,3,2,1,E,,0
RUA 0,3,2,2,A,,0
RUA 0,3,2,2,B,89025,0
RUA 0,3,2,2,C,,0
RUA 0,3,2,2,D,,0
RUA 0,3,2,2,E,,0
RUA 0,3,2,3,A,,0
RUA 0,3,2,3,B,48373,0
RUA 0,3,2,3,C,53139,0
RUA 0,3,2,3,D,,0
RUA 0,3,2,3,E,,0
RUA 0,3,2,4,A,,0
RUA 0,3,2,4,B,58068,0
RUA 0,3,2,4,C,,0
RUA 0,3,2,4,D,,0
RUA 0,3,2,4,E,,0
RUA 0,3,2,5,A,,0
RUA 0,3,2,5,B,,0
RUA 0,3,2,5,C,,0
RUA 0,3,2,5,D,,0
RUA 0,3,2,5,E,,0
RUA 0,3,2,6,A,,0
RUA 0,3,2,6,B,,0
RUA 0,3,2,6,C,,0
RUA 0,3,2,6,D,,0
RUA 0,3,2,6,E,,0
RUA 0,3,2,7,A,,0
RUA 0,3,2,7,B,,0
RUA 0,3,2,7,C,,0
RUA 0,3,2,7,D,,0
RUA 0,3,2,7,E,,0
RUA 0,3,2,8,A,,0
RUA 0,3,2,8,B,,0
RUA 0,3,2,8,C,,0
RUA 0,3,2,8,D,,0
RUA 0,3,2,8,E,,0
RUA 0,3,2,9,A,,0
RUA 0,3,2,9,B,,0
RUA 0,3,2,9,C,,0
RUA 0,3,2,9,D,,0
RUA 0,3,2,9,E,,0
RUA 0,3,2,10,A,,0
RUA 0,3,2,10,B,,0
RUA 0,3,2,10,C,,0
RUA 0,3,2,10,D,,0
RUA 0,3,2,10,E,,0
RUA 0,3,2,11,A,,0
RUA 0,3,2,11,B,,0
RUA 0,3,2,11,C,,0
RUA 0,3,2,11,D,,0
RUA 0,3,2,11,E,,0
RUA 0,3,2,12,A,,0
RUA 0,3,2,12,B,,0
RUA 0,3,2,12,C,,0
RUA 0,3,2,12,D,,0
RUA 0,3,2,12,E,,0
RUA 0,3,2,13,A,,0
RUA 0,3,2,13,B,,0
RUA 0,3,2,13,C,,0
RUA 0,3,2,13,D,,0
RUA 0,3,2,13,E,,0
RUA 0,3,2,14,A,,0
RUA 0,3,2,14,B,,0
RUA 0,3,2,14,C,,0
RUA 0,3,2,14,D,,0
RUA 0,3,2,14,E,,0
RUA 0,4,2,1,A,88717,0
RUA 0,4,2,1,B,85655,0
RUA 0,4,2,1,C,54916,0
RUA 0,4,2,1,D,43352;43932;43939;43955;43956;43951;44851;49917,0
RUA 0,4,2,1,E,,0
RUA 0,4,2,2,A,81327,0
RUA 0,4,2,2,B,85656,0
RUA 0,4,2,2,C,55300,0
RUA 0,4,2,2,D,,0
RUA 0,4,2,2,E,,0
RUA 0,4,2,3,A,87144,0
RUA 0,4,2,3,B,,0
RUA 0,4,2,3,C,88139,0
RUA 0,4,2,3,D,89428,0
RUA 0,4,2,3,E,,0
RUA 0,4,2,4,A,85902,0
RUA 0,4,2,4,B,,0
RUA 0,4,2,4,C,,0
RUA 0,4,2,4,D,,0
RUA 0,4,2,4,E,,0
RUA 0,4,2,5,A,51537,0
RUA 0,4,2,5,B,89772,0
RUA 0,4,2,5,C,88897,0
RUA 0,4,2,5,D,,0
RUA 0,4,2,5,E,,0
RUA 0,4,2,6,A,55299,0
RUA 0,4,2,6,B,,0
RUA 0,4,2,6,C,,0
RUA 0,4,2,6,D,,0
RUA 0,4,2,6,E,,0
RUA 0,4,2,7,A,,0
RUA 0,4,2,7,B,,0
RUA 0,4,2,7,C,,0
RUA 0,4,2,7,D,,0
RUA 0,4,2,7,E,,0
RUA 0,4,2,8,A,,0
RUA 0,4,2,8,B,,0
RUA 0,4,2,8,C,,0
RUA 0,4,2,8,D,,0
RUA 0,4,2,8,E,,0
RUA 0,4,2,9,A,,0
RUA 0,4,2,9,B,,0
RUA 0,4,2,9,C,,0
RUA 0,4,2,9,D,,0
RUA 0,4,2,9,E,,0
RUA 0,4,2,10,A,,0
RUA 0,4,2,10,B,,0
RUA 0,4,2,10,C,,0
RUA 0,4,2,10,D,,0
RUA 0,4,2,10,E,,0
RUA 0,4,2,11,A,,0
RUA 0,4,2,11,B,,0
RUA 0,4,2,11,C,,0
RUA 0,4,2,11,D,,0
RUA 0,4,2,11,E,,0
RUA 0,4,2,12,A,,0
RUA 0,4,2,12,B,,0
RUA 0,4,2,12,C,,0
RUA 0,4,2,12,D,,0
RUA 0,4,2,12,E,,0
RUA 0,4,2,13,A,,0
RUA 0,4,2,13,B,,0
RUA 0,4,2,13,C,,0
RUA 0,4,2,13,D,,0
RUA 0,4,2,13,E,,0
RUA 0,4,2,14,A,,0
RUA 0,4,2,14,B,,0
RUA 0,4,2,14,C,,0
RUA 0,4,2,14,D,,0
RUA 0,4,2,14,E,,0
RUA 0,5,2,1,A,57610,0
RUA 0,5,2,1,B,54624,0
RUA 0,5,2,1,C,78609,0
RUA 0,5,2,1,D,03402,0
RUA 0,5,2,1,E,,0
RUA 0,5,2,1,F,46885,0
RUA 0,5,2,2,A,46890,0
RUA 0,5,2,2,B,86446,0
RUA 0,5,2,2,C,85710,0
RUA 0,5,2,2,D,03517,0
RUA 0,5,2,2,E,57653,0
RUA 0,5,2,2,F,,0
RUA 0,5,2,3,A,46891,0
RUA 0,5,2,3,B,30186,0
RUA 0,5,2,3,C,46886,0
RUA 0,5,2,3,D,03542,0
RUA 0,5,2,3,E,,0
RUA 0,5,2,3,F,59615,0
RUA 0,5,2,4,A,59628,0
RUA 0,5,2,4,B,54813,0
RUA 0,5,2,4,C,,0
RUA 0,5,2,4,D,,0
RUA 0,5,2,4,E,,0
RUA 0,5,2,4,F,46888,0
RUA 0,5,2,5,A,94776,0
RUA 0,5,2,5,B,78235,0
RUA 0,5,2,5,C,47173;49163,0
RUA 0,5,2,5,D,,0
RUA 0,5,2,5,E,,0
RUA 0,5,2,5,F,,0
RUA 0,5,2,6,A,3529;03529,0
RUA 0,5,2,6,B,90451,0
RUA 0,5,2,6,C,57619,0
RUA 0,5,2,6,D,59627,0
RUA 0,5,2,6,E,,0
RUA 0,5,2,6,F,,0
RUA 0,6,2,1,A,,0
RUA 0,6,2,1,B,,0
RUA 0,6,2,1,C,,0
RUA 0,6,2,1,D,,0
RUA 0,6,2,1,E,,0
RUA 0,6,2,2,A,,0
RUA 0,6,2,2,B,,0
RUA 0,6,2,2,C,,0
RUA 0,6,2,2,D,,0
RUA 0,6,2,2,E,,0
RUA 0,6,2,3,A,,0
RUA 0,6,2,3,B,,0
RUA 0,6,2,3,C,,0
RUA 0,6,2,3,D,,0
RUA 0,6,2,3,E,,0
RUA 0,6,2,4,A,,0
RUA 0,6,2,4,B,,0
RUA 0,6,2,4,C,,0
RUA 0,6,2,4,D,,0
RUA 0,6,2,4,E,,0
RUA 0,6,2,5,A,,0
RUA 0,6,2,5,B,,0
RUA 0,6,2,5,C,,0
RUA 0,6,2,5,D,,0
RUA 0,6,2,5,E,,0
RUA 0,6,2,6,A,,0
RUA 0,6,2,6,B,,0
RUA 0,6,2,6,C,,0
RUA 0,6,2,6,D,,0
RUA 0,6,2,6,E,,0
RUA 0,7,2,1,A,,0
RUA 0,7,2,1,B,,0
RUA 0,7,2,1,C,,0
RUA 0,7,2,1,D,,0
RUA 0,7,2,1,E,,0
RUA 0,7,2,2,A,,0
RUA 0,7,2,2,B,,0
RUA 0,7,2,2,C,,0
RUA 0,7,2,2,D,,0
RUA 0,7,2,2,E,,0
RUA 0,7,2,3,A,,0
RUA 0,7,2,3,B,,0
RUA 0,7,2,3,C,,0
RUA 0,7,2,3,D,,0
RUA 0,7,2,3,E,,0
RUA 0,7,2,4,A,,0
RUA 0,7,2,4,B,,0
RUA 0,7,2,4,C,,0
RUA 0,7,2,4,D,,0
RUA 0,7,2,4,E,,0
RUA 0,7,2,5,A,,0
RUA 0,7,2,5,B,,0
RUA 0,7,2,5,C,,0
RUA 0,7,2,5,D,,0
RUA 0,7,2,5,E,,0
RUA 0,7,2,6,A,,0
RUA 0,7,2,6,B,,0
RUA 0,7,2,6,C,,0
RUA 0,7,2,6,D,,0
RUA 0,7,2,6,E,,0
RUA 0,8,2,1,A,,0
RUA 0,8,2,1,B,,0
RUA 0,8,2,1,C,,0
RUA 0,8,2,1,D,,0
RUA 0,8,2,1,E,,0
RUA 0,8,2,2,A,,0
RUA 0,8,2,2,B,,0
RUA 0,8,2,2,C,,0
RUA 0,8,2,2,D,,0
RUA 0,8,2,2,E,,0
RUA 0,8,2,3,A,,0
RUA 0,8,2,3,B,,0
RUA 0,8,2,3,C,,0
RUA 0,8,2,3,D,,0
RUA 0,8,2,3,E,,0
RUA 0,8,2,4,A,,0
RUA 0,8,2,4,B,,0
RUA 0,8,2,4,C,,0
RUA 0,8,2,4,D,,0
RUA 0,8,2,4,E,,0
RUA 0,8,2,5,A,,0
RUA 0,8,2,5,B,,0
RUA 0,8,2,5,C,,0
RUA 0,8,2,5,D,,0
RUA 0,8,2,5,E,,0
RUA 0,8,2,6,A,,0
RUA 0,8,2,6,B,,0
RUA 0,8,2,6,C,,0
RUA 0,8,2,6,D,,0
RUA 0,8,2,6,E,,0
RUA 0,9,2,1,A,,0
RUA 0,9,2,1,B,,0
RUA 0,9,2,1,C,,0
RUA 0,9,2,1,D,,0
RUA 0,9,2,1,E,,0
RUA 0,9,2,2,A,,0
RUA 0,9,2,2,B,,0
RUA 0,9,2,2,C,,0
RUA 0,9,2,2,D,,0
RUA 0,9,2,2,E,,0
RUA 0,9,2,3,A,,0
RUA 0,9,2,3,B,,0
RUA 0,9,2,3,C,,0
RUA 0,9,2,3,D,,0
RUA 0,9,2,3,E,,0
RUA 0,9,2,4,A,,0
RUA 0,9,2,4,B,,0
RUA 0,9,2,4,C,,0
RUA 0,9,2,4,D,,0
RUA 0,9,2,4,E,,0
RUA 0,9,2,5,A,,0
RUA 0,9,2,5,B,,0
RUA 0,9,2,5,C,,0
RUA 0,9,2,5,D,,0
RUA 0,9,2,5,E,,0
RUA 0,9,2,6,A,,0
RUA 0,9,2,6,B,,0
RUA 0,9,2,6,C,,0
RUA 0,9,2,6,D,,0
RUA 0,9,2,6,E,,0
RUA 0,10,2,1,A,,0
RUA 0,10,2,1,B,,0
RUA 0,10,2,1,C,,0
RUA 0,10,2,1,D,,0
RUA 0,10,2,1,E,,0
RUA 0,10,2,2,A,,0
RUA 0,10,2,2,B,,0
RUA 0,10,2,2,C,,0
RUA 0,10,2,2,D,,0
RUA 0,10,2,2,E,,0
RUA 0,10,2,3,A,,0
RUA 0,10,2,3,B,,0
RUA 0,10,2,3,C,,0
RUA 0,10,2,3,D,,0
RUA 0,10,2,3,E,,0
RUA 0,10,2,4,A,,0
RUA 0,10,2,4,B,,0
RUA 0,10,2,4,C,,0
RUA 0,10,2,4,D,,0
RUA 0,10,2,4,E,,0
RUA 0,10,2,5,A,,0
RUA 0,10,2,5,B,,0
RUA 0,10,2,5,C,,0
RUA 0,10,2,5,D,,0
RUA 0,10,2,5,E,,0
RUA 0,10,2,6,A,,0
RUA 0,10,2,6,B,,0
RUA 0,10,2,6,C,,0
RUA 0,10,2,6,D,,0
RUA 0,10,2,6,E,,0
BIN,1,4,1,A,49056,0
BIN,1,4,1,B,45568,0
BIN,1,4,1,C,50158,0
BIN,1,4,1,D,52995,0
BIN,1,4,1,E,53628,0
BIN,1,4,1,F,,0
BIN,1,4,1,G,59405,0
BIN,1,4,1,H,,0
BIN,1,4,1,I,,0
BIN,1,4,1,J,,0
BIN,1,4,1,K,,0
BIN,1,4,1,L,83617,0
BIN,1,4,2,A,57088,0
BIN,1,4,2,B,56254,0
BIN,1,4,2,C,50211,0
BIN,1,4,2,D,,0
BIN,1,4,2,E,,0
BIN,1,4,2,F,86017,0
BIN,1,4,2,G,45557,0
BIN,1,4,2,H,,0
BIN,1,4,2,I,50397,0
BIN,1,4,2,J,52671,0
BIN,1,4,2,K,83668,0
BIN,1,4,2,L,,0
BIN,1,4,3,A,,0
BIN,1,4,3,B,58775,0
BIN,1,4,3,C,51595,0
BIN,1,4,3,D,50568,0
BIN,1,4,3,E,,0
BIN,1,4,3,F,49917,0
BIN,1,4,3,G,47550,0
BIN,1,4,3,H,89457,0
BIN,1,4,3,I,47383,0
BIN,1,4,3,J,,0
BIN,1,4,3,K,,0
BIN,1,4,3,L,,0
BIN,1,4,4,A,,0
BIN,1,4,4,B,84481,0
BIN,1,4,4,C,49053,0
BIN,1,4,4,D,,0
BIN,1,4,4,E,,0
BIN,1,4,4,F,,0
BIN,1,4,4,G,,0
BIN,1,4,4,H,,0
BIN,1,4,4,I,,0
BIN,1,4,4,J,,0
BIN,1,4,4,K,50225,0
BIN,1,4,4,L,,0
BIN,1,4,5,A,47884,0
BIN,1,4,5,B,,0
BIN,1,4,5,C,57730,0
BIN,1,4,5,D,,0
BIN,1,4,5,E,,0
BIN,1,4,5,F,,0
BIN,1,4,5,G,,0
BIN,1,4,5,H,,0
BIN,1,4,5,I,,0
BIN,1,4,5,J,,0
BIN,1,4,5,K,,0
BIN,1,4,5,L,,0
CONFERÊNCIA,1,4,1,A,95811;95810;95789;95790;95808;95809;96651;97039;97219;97225;97228;97232;97440;97441;97718,0
DATA CRÍTICA,1,4,1,A,80852;47914;49538;50047;53001;53147;49093;52702;52884;53485;53688;54157;56708'.71986'.05545'.48255'.07450'.07194'.49217'.93737'.47178'.53467'.52072'.53685'.53543'.,0
PRESENTES,1,4,1,A,43092;03554;46752;33366;46976;47163;53560;53559;53944;53651;54865;56533;51442;57611;57612;57618;85705;85706;85707;85708;85815;44150;86015;86509;88343;88344;90758;94686;94783;94781;94782;95134;94363;94358;96584;97579,0
RUA 0 (ESTOJOS),1,,1,A,,0
